gc	mw
0.403153153153153	0.044028663963964
0.435087719298246	0.0431508561403509
0.345614035087719	0.0428256507017544
0.34468085106383	0.0457064829787234
0.338095238095238	0.0445871623809524
0.367559523809524	0.0450983657738095
0.429312581063554	0.0431943879377432
0.358078602620087	0.0439643989810771
0.338323353293413	0.0445975114770459
0.430260047281324	0.0432655812056738
0.415343915343915	0.0441321843915344
0.406367041198502	0.0445983705992509
0.374485596707819	0.0444880534979424
0.335060449050086	0.0454713291882556
0.380281690140845	0.0445561500782472
0.365925925925926	0.0433023764444444
0.382389937106918	0.0447933630188679
0.401592718998862	0.0443017612059158
0.360215053763441	0.0448255954301075
0.37719298245614	0.0450890410087719
0.329475308641975	0.0449191389660494
0.434599156118143	0.043618993670886
0.409420289855072	0.04280783125
0.294183445190157	0.0453486732662192
0.452380952380952	0.0429113043650794
0.416561047739755	0.0434689454161386
0.425925925925926	0.0436473162835249
0.425818882466281	0.0452561631984586
0.420091324200913	0.0432202187214612
0.364779874213836	0.0411031465408805
0.442028985507246	0.0420331613043478
0.418871252204586	0.0417263494708995
0.423007246376812	0.0417895380434783
0.407407407407407	0.0397493530864197
0.401041666666667	0.0415869859375
0.363636363636364	0.0438771732954545
0.375	0.0434044896929825
0.374149659863946	0.0443570362811791
0.338709677419355	0.0431029255376344
0.350467289719626	0.0425804951713397
0.396440129449838	0.0427970828478964
0.420888055034397	0.0422191038774235
0.310344827586207	0.0445726175287356
0.402402402402402	0.0429072567567567
0.398406374501992	0.0435200484727756
0.312745098039216	0.0449925266666667
0.373088685015291	0.04249424617737
0.38917089678511	0.0443255286802031
0.412429378531073	0.0433577288135593
0.40979381443299	0.043842852233677
0.38401142041399	0.0434420224125625
0.35655737704918	0.0442947233606557
0.420110192837466	0.0404439662534435
0.404063205417607	0.0397564345748683
0.44757665677547	0.0386941365727004
0.403640929064658	0.0410483093534213
0.434100036509675	0.0401071439941585
0.386473429951691	0.0409294823671497
0.368932038834951	0.0401500495145631
0.41838134430727	0.0400186406035665
0.365646258503401	0.0437494775510204
0.453514739229025	0.0388760832199546
0.333333333333333	0.042343830994152
0.474646716541978	0.0410309844555279
0.396003633060854	0.0431967202543143
0.426282051282051	0.0426316504807692
0.444921316165951	0.0431709821173105
0.350877192982456	0.0453039469298246
0.411558669001751	0.0432669746059545
0.46343537414966	0.0404406949404763
0.390272835112693	0.043314121826809
0.341549295774648	0.0442540585680751
0.386363636363636	0.044542809469697
0.378378378378378	0.0444493908783784
0.265232974910394	0.0458675456989247
0.243243243243243	0.0458564659459459
0.375739644970414	0.0446760458579882
0.385756676557863	0.0441085966369931
0.25359911406423	0.0445236277962347
0.279352226720648	0.0444231186234817
0.273809523809524	0.0450757207142857
0.306799336650083	0.0450564529021559
0.400611620795107	0.0443700989296636
0.338217338217338	0.0451576398046398
0.383895131086142	0.0421624426029963
0.333333333333333	0.0443851488448845
0.425783749200256	0.0418735884197057
0.456761006289308	0.0411510295597484
0.412341407151096	0.041158984486736
0.439716312056738	0.0400802560283688
0.349206349206349	0.0443826742063492
0.346354166666667	0.0446557635416666
0.366551126516464	0.0436267738301561
0.363623282250522	0.0432599698179714
0.370716510903427	0.0427733820872274
0.433333333333333	0.0400581276870749
0.441281138790036	0.040437209489917
0.389408099688474	0.0446689492211838
0.370786516853933	0.0450378362047441
0.343859649122807	0.0452829493567251
0.396694214876033	0.0434573782369146
0.423655913978495	0.0442862779569892
0.309597523219814	0.0447693360165119
0.386840202458424	0.0454167759219089
0.325349301397206	0.0445105227544911
0.25531914893617	0.0444177186761229
0.39360119047619	0.0448606111607143
0.367970660146699	0.0451602959250204
0.402872260015117	0.0452663531368103
0.397984886649874	0.0444651870696894
0.364135021097046	0.0453163479324895
0.380018674136321	0.043970135200747
0.362068965517241	0.044488066091954
0.439393939393939	0.0425190272727273
0.452107279693487	0.0405527088122605
0.373493975903614	0.0437752004016064
0.363636363636364	0.045697775
0.411764705882353	0.0442743115468409
0.416666666666667	0.0428489041666667
0.325757575757576	0.0448677053030303
0.400932400932401	0.0445122902097902
0.428571428571429	0.0415267360544218
0.401774397972117	0.0445442143219265
0.431643625192012	0.0461429122887865
0.477911646586345	0.0428852040160642
0.465564738292011	0.0437057482093664
0.486274509803922	0.0439485866666666
0.454545454545455	0.0453431956709957
0.384920634920635	0.0448500773809524
0.463333333333333	0.0442534578333333
0.403846153846154	0.0433809788461538
0.455188679245283	0.0438863041666667
0.373493975903614	0.0429076522088353
0.32355816226784	0.0444791894428153
0.497282608695652	0.0433510169384058
0.505291005291005	0.0425350835978836
0.516129032258065	0.0437962197132616
0.45771144278607	0.0439740786069651
0.463963963963964	0.0448141009009009
0.447368421052632	0.0436848716374269
0.436274509803922	0.0430404284313725
0.424657534246575	0.0434037105022831
0.384126984126984	0.0448938563492063
